Report_Data_Extracted,PHU_Num,PHU,LTC_Homes_with_Active_Outbreak,LTC_Homes_with_Resolved_Outbreak,Confirmed_Active_LTC_Resident_Cases,Confirmed_Active_LTC_HCW_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Deaths
2021-11-12,2257,"Renfrew",0,6,0,0,2,0
2021-11-12,2260,"Simcoe-Muskoka",1,21,0,2,111,0
2021-11-12,4913,"South West",0,13,0,0,31,0
2021-11-12,2261,"Sudbury",0,9,0,0,4,0
2021-11-12,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-12,2263,"Timiskaming",0,5,0,0,0,0
2021-11-12,3895,"Toronto",0,84,0,0,1400,3
2021-11-12,2265,"Waterloo",0,24,0,0,119,0
2021-11-12,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-12,2268,"Windsor-Essex",0,19,1,4,192,1
2021-11-12,2270,"York Region",0,28,0,0,243,0
2021-11-15,2226,"Algoma",0,3,0,0,1,0
2021-11-15,2227,"Brant",0,7,0,0,0,0
2021-11-15,2240,"Chatham-Kent",0,5,0,0,2,0
2021-11-15,2230,"Durham",0,20,0,0,212,0
2021-11-15,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-15,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-15,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-15,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-15,2236,"Halton",0,18,0,0,108,0
2021-11-15,2237,"Hamilton",0,25,0,0,138,0
2021-11-15,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-15,5183,"Huron Perth",0,13,0,0,29,0
2021-11-15,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-15,2242,"Lambton",0,9,0,0,12,0
2021-11-15,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-15,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-15,2246,"Niagara",0,29,0,0,258,0
2021-11-15,2247,"North Bay-Perry Sound",0,5,0,0,0,0
2021-11-15,2249,"Northwestern",0,3,0,0,0,0
2021-11-15,2251,"Ottawa",0,28,0,0,290,3
2021-11-15,2253,"Peel",0,28,0,0,340,4
2021-11-15,2255,"Peterborough",0,5,0,0,4,0
2021-11-15,2256,"Porcupine",0,6,0,0,16,0
2021-11-15,2257,"Renfrew",0,6,0,0,2,0
2021-11-15,2260,"Simcoe-Muskoka",1,21,0,0,111,0
2021-11-15,4913,"South West",0,13,0,0,31,0
2021-11-15,2261,"Sudbury",0,9,0,0,4,0
2021-11-15,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-15,2263,"Timiskaming",0,5,0,0,0,0
2021-11-15,3895,"Toronto",0,84,0,0,1400,3
2021-11-15,2265,"Waterloo",0,24,0,0,119,0
2021-11-15,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-15,2268,"Windsor-Essex",0,19,1,4,192,1
2021-11-15,2270,"York Region",0,28,0,0,243,0
2021-11-16,2226,"Algoma",0,3,0,0,1,0
2021-11-16,2227,"Brant",0,7,0,0,0,0
2021-11-16,2240,"Chatham-Kent",0,5,0,0,2,0
2021-11-16,2230,"Durham",0,20,0,0,212,0
2021-11-16,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-16,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-16,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-16,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-16,2236,"Halton",0,18,0,0,108,0
2021-11-16,2237,"Hamilton",0,25,0,0,138,0
2021-11-16,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-16,5183,"Huron Perth",0,13,0,0,29,0
2021-11-16,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-16,2242,"Lambton",0,9,0,0,12,0
2021-11-16,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-16,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-16,2246,"Niagara",0,29,0,0,258,0
2021-11-16,2247,"North Bay-Perry Sound",1,5,1,0,0,0
2021-11-16,2249,"Northwestern",0,3,0,0,0,0
2021-11-16,2251,"Ottawa",0,28,0,0,290,3
2021-11-16,2253,"Peel",0,28,0,0,340,4
2021-11-16,2255,"Peterborough",0,5,0,0,4,0
2021-11-16,2256,"Porcupine",0,6,0,0,16,0
2021-11-16,2257,"Renfrew",0,6,0,0,2,0
2021-11-16,2260,"Simcoe-Muskoka",1,21,0,0,111,0
2021-11-16,4913,"South West",0,13,0,0,31,0
2021-11-16,2261,"Sudbury",0,9,0,0,4,0
2021-11-16,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-16,2263,"Timiskaming",0,5,0,0,0,0
2021-11-16,3895,"Toronto",0,84,0,0,1400,3
2021-11-16,2265,"Waterloo",0,24,0,0,119,0
2021-11-16,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-16,2268,"Windsor-Essex",0,19,1,4,192,1
2021-11-16,2270,"York Region",0,28,0,0,243,0
2021-11-17,2226,"Algoma",0,3,0,0,1,0
2021-11-17,2227,"Brant",0,7,0,0,0,0
2021-11-17,2240,"Chatham-Kent",0,5,0,0,2,0
2021-11-17,2230,"Durham",0,20,0,0,212,0
2021-11-17,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-17,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-17,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-17,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-17,2236,"Halton",0,18,0,0,108,0
2021-11-17,2237,"Hamilton",0,25,0,0,138,0
2021-11-17,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-17,5183,"Huron Perth",0,13,0,0,29,0
2021-11-17,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-17,2242,"Lambton",0,9,0,0,12,0
2021-11-17,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-17,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-17,2246,"Niagara",0,29,0,0,258,0
2021-11-17,2247,"North Bay-Perry Sound",1,5,1,0,0,0
2021-11-17,2249,"Northwestern",0,3,0,0,0,0
2021-11-17,2251,"Ottawa",0,28,0,0,290,3
2021-11-17,2253,"Peel",0,28,0,0,340,4
2021-11-17,2255,"Peterborough",0,5,0,0,4,0
2021-11-17,2256,"Porcupine",0,6,0,0,16,0
2021-11-17,2257,"Renfrew",0,6,0,0,2,0
2021-11-17,2260,"Simcoe-Muskoka",1,21,0,0,111,0
2021-11-17,4913,"South West",0,13,0,0,31,0
2021-11-17,2261,"Sudbury",0,9,0,0,4,0
2021-11-17,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-17,2263,"Timiskaming",0,5,0,0,0,0
2021-11-17,3895,"Toronto",0,84,0,0,1400,3
2021-11-17,2265,"Waterloo",0,24,0,0,119,0
2021-11-17,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-17,2268,"Windsor-Essex",0,19,1,4,192,1
2021-11-17,2270,"York Region",0,28,0,0,243,0
2021-11-18,2226,"Algoma",0,3,0,0,1,0
2021-11-18,2227,"Brant",0,7,0,0,0,0
2021-11-18,2240,"Chatham-Kent",1,4,0,2,2,0
2021-11-18,2230,"Durham",0,20,0,0,212,0
2021-11-18,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-18,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-18,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-18,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-18,2236,"Halton",0,18,0,0,108,0
2021-11-18,2237,"Hamilton",0,25,0,0,138,0
2021-11-18,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-18,5183,"Huron Perth",0,13,0,0,29,0
2021-11-18,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-18,2242,"Lambton",0,9,0,0,12,0
2021-11-18,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-18,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-18,2246,"Niagara",0,29,0,0,258,0
2021-11-18,2247,"North Bay-Perry Sound",1,5,1,0,0,0
2021-11-18,2249,"Northwestern",0,3,0,0,0,0
2021-11-18,2251,"Ottawa",0,28,0,0,290,3
2021-11-18,2253,"Peel",0,28,0,0,340,4
2021-11-18,2255,"Peterborough",0,5,0,0,4,0
2021-11-18,2256,"Porcupine",0,6,0,0,16,0
2021-11-18,2257,"Renfrew",0,6,0,0,2,0
2021-11-18,2260,"Simcoe-Muskoka",0,22,0,0,111,0
2021-11-18,4913,"South West",0,13,0,0,31,0
2021-11-18,2261,"Sudbury",0,9,0,0,4,0
2021-11-18,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-18,2263,"Timiskaming",0,5,0,0,0,0
2021-11-18,3895,"Toronto",0,84,0,0,1400,3
2021-11-18,2265,"Waterloo",0,24,0,0,119,0
2021-11-18,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-18,2268,"Windsor-Essex",1,18,1,6,192,1
2021-11-18,2270,"York Region",0,28,0,0,243,0
2021-11-19,2226,"Algoma",0,3,0,0,1,0
2021-11-19,2227,"Brant",0,7,0,0,0,0
2021-11-19,2240,"Chatham-Kent",1,4,0,2,2,0
2021-11-19,2230,"Durham",0,20,0,0,212,0
2021-11-19,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-19,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-19,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-19,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-19,2236,"Halton",0,18,0,0,108,0
2021-11-19,2237,"Hamilton",0,25,0,0,138,0
2021-11-19,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-19,5183,"Huron Perth",0,13,0,0,29,0
2021-11-19,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-19,2242,"Lambton",0,9,0,0,12,0
2021-11-19,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-19,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-19,2246,"Niagara",0,29,0,0,258,0
2021-11-19,2247,"North Bay-Perry Sound",1,5,1,0,0,0
2021-11-19,2249,"Northwestern",0,3,0,0,0,0
2021-11-19,2251,"Ottawa",0,28,0,0,290,3
2021-11-19,2253,"Peel",0,28,0,0,340,4
2021-11-19,2255,"Peterborough",0,5,0,0,4,0
2021-11-19,2256,"Porcupine",0,6,0,0,16,0
2021-11-19,2257,"Renfrew",0,6,0,0,2,0
2021-11-19,2260,"Simcoe-Muskoka",0,22,0,0,111,0
2021-11-19,4913,"South West",0,13,0,0,31,0
2021-11-19,2261,"Sudbury",0,9,0,0,4,0
2021-11-19,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-19,2263,"Timiskaming",0,5,0,0,0,0
2021-11-19,3895,"Toronto",0,84,0,0,1400,3
2021-11-19,2265,"Waterloo",0,24,0,0,119,0
2021-11-19,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-19,2268,"Windsor-Essex",1,18,1,6,192,1
2021-11-19,2270,"York Region",0,28,0,0,243,0
2021-11-22,2226,"Algoma",0,3,0,0,1,0
2021-11-22,2227,"Brant",0,7,0,0,0,0
2021-11-22,2240,"Chatham-Kent",1,4,0,2,2,0
2021-11-22,2230,"Durham",0,20,0,0,212,0
2021-11-22,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-22,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-22,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-22,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-22,2236,"Halton",0,18,0,0,108,0
2021-11-22,2237,"Hamilton",0,25,0,0,138,0
2021-11-22,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-22,5183,"Huron Perth",0,13,0,0,29,0
2021-11-22,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-22,2242,"Lambton",0,9,0,0,12,0
2021-11-22,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-22,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-22,2246,"Niagara",0,29,0,0,258,0
2021-11-22,2247,"North Bay-Perry Sound",1,5,1,0,0,0
2021-11-22,2249,"Northwestern",0,3,0,0,0,0
2021-11-22,2251,"Ottawa",0,28,0,0,290,3
2021-11-22,2253,"Peel",0,28,0,0,340,4
2021-11-22,2255,"Peterborough",0,5,0,0,4,0
2021-11-22,2256,"Porcupine",0,6,0,0,16,0
2021-11-22,2257,"Renfrew",0,6,0,0,2,0
2021-11-22,2260,"Simcoe-Muskoka",0,22,0,0,111,0
2021-11-22,4913,"South West",0,13,0,0,31,0
2021-11-22,2261,"Sudbury",0,9,0,0,4,0
2021-11-22,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-22,2263,"Timiskaming",0,5,0,0,0,0
2021-11-22,3895,"Toronto",0,84,0,0,1400,3
2021-11-22,2265,"Waterloo",0,24,0,0,119,0
2021-11-22,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-22,2268,"Windsor-Essex",1,18,1,6,192,1
2021-11-22,2270,"York Region",0,28,0,0,243,0
2021-11-23,2226,"Algoma",0,3,0,0,1,0
2021-11-23,2227,"Brant",0,7,0,0,0,0
2021-11-23,2240,"Chatham-Kent",1,4,0,2,2,0
2021-11-23,2230,"Durham",0,20,0,0,212,0
2021-11-23,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-23,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-23,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-23,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-23,2236,"Halton",0,18,0,0,108,0
2021-11-23,2237,"Hamilton",0,25,0,0,138,0
2021-11-23,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-23,5183,"Huron Perth",0,13,0,0,29,0
2021-11-23,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-23,2242,"Lambton",0,9,0,0,12,0
2021-11-23,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-23,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-23,2246,"Niagara",0,29,0,0,258,0
2021-11-23,2247,"North Bay-Perry Sound",1,5,1,0,0,0
2021-11-23,2249,"Northwestern",0,3,0,0,0,0
2021-11-23,2251,"Ottawa",0,28,0,0,290,3
2021-11-23,2253,"Peel",0,28,0,0,340,4
2021-11-23,2255,"Peterborough",0,5,0,0,4,0
2021-11-23,2256,"Porcupine",0,6,0,0,16,0
2021-11-23,2257,"Renfrew",0,6,0,0,2,0
2021-11-23,2260,"Simcoe-Muskoka",0,22,0,0,111,0
2021-11-23,4913,"South West",0,13,0,0,31,0
2021-11-23,2261,"Sudbury",0,9,0,0,4,0
2021-11-23,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-23,2263,"Timiskaming",0,5,0,0,0,0
2021-11-23,3895,"Toronto",0,84,0,0,1400,3
2021-11-23,2265,"Waterloo",0,24,0,0,119,0
2021-11-23,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-23,2268,"Windsor-Essex",2,17,2,7,192,1
2021-11-23,2270,"York Region",0,28,0,0,243,0
2021-11-24,2226,"Algoma",0,3,0,0,1,0
2021-11-24,2227,"Brant",0,7,0,0,0,0
2021-11-24,2240,"Chatham-Kent",1,4,0,2,2,0
2021-11-24,2230,"Durham",0,20,0,0,212,0
2021-11-24,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-24,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-24,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-24,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-24,2236,"Halton",0,18,0,0,108,0
2021-11-24,2237,"Hamilton",0,25,0,0,138,0
2021-11-24,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-24,5183,"Huron Perth",0,13,0,0,29,0
2021-11-24,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-24,2242,"Lambton",0,9,0,0,12,0
2021-11-24,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-24,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-24,2246,"Niagara",0,29,0,0,258,0
2021-11-24,2247,"North Bay-Perry Sound",1,5,1,0,0,0
2021-11-24,2249,"Northwestern",0,3,0,0,0,0
2021-11-24,2251,"Ottawa",0,28,0,0,290,3
2021-11-24,2253,"Peel",0,28,0,0,340,4
2021-11-24,2255,"Peterborough",0,5,0,0,4,0
2021-11-24,2256,"Porcupine",0,6,0,0,16,0
2021-11-24,2257,"Renfrew",0,6,0,0,2,0
2021-11-24,2260,"Simcoe-Muskoka",0,22,0,0,111,0
2021-11-24,4913,"South West",0,13,0,0,31,0
2021-11-24,2261,"Sudbury",0,9,0,0,4,0
2021-11-24,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-24,2263,"Timiskaming",0,5,0,0,0,0
2021-11-24,3895,"Toronto",0,84,0,0,1400,3
2021-11-24,2265,"Waterloo",0,24,0,0,119,0
2021-11-24,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-24,2268,"Windsor-Essex",2,17,2,7,192,1
2021-11-24,2270,"York Region",0,28,0,0,243,0
2021-11-25,2226,"Algoma",0,3,0,0,1,0
2021-11-25,2227,"Brant",0,7,0,0,0,0
2021-11-25,2240,"Chatham-Kent",1,4,0,2,2,0
2021-11-25,2230,"Durham",0,20,0,0,212,0
2021-11-25,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-25,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-25,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-25,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-25,2236,"Halton",0,18,0,0,108,0
2021-11-25,2237,"Hamilton",0,25,0,0,138,0
2021-11-25,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-25,5183,"Huron Perth",0,13,0,0,29,0
2021-11-25,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-25,2242,"Lambton",0,9,0,0,12,0
2021-11-25,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-25,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-25,2246,"Niagara",0,29,0,0,258,0
2021-11-25,2247,"North Bay-Perry Sound",1,5,1,0,0,0
2021-11-25,2249,"Northwestern",0,3,0,0,0,0
2021-11-25,2251,"Ottawa",0,28,0,0,290,3
2021-11-25,2253,"Peel",0,28,0,0,340,4
2021-11-25,2255,"Peterborough",0,5,0,0,4,0
2021-11-25,2256,"Porcupine",0,6,0,0,16,0
2021-11-25,2257,"Renfrew",0,6,0,0,2,0
2021-11-25,2260,"Simcoe-Muskoka",0,22,0,0,111,0
2021-11-25,4913,"South West",0,13,0,0,31,0
2021-11-25,2261,"Sudbury",0,9,0,0,4,0
2021-11-25,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-25,2263,"Timiskaming",0,5,0,0,0,0
2021-11-25,3895,"Toronto",0,84,0,0,1400,3
2021-11-25,2265,"Waterloo",0,24,0,0,119,0
2021-11-25,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-25,2268,"Windsor-Essex",2,17,2,8,192,1
2021-11-25,2270,"York Region",0,28,0,0,243,0
2021-11-26,2226,"Algoma",0,3,0,0,1,0
2021-11-26,2227,"Brant",0,7,0,0,0,0
2021-11-26,2240,"Chatham-Kent",1,4,0,2,2,0
2021-11-26,2230,"Durham",0,20,0,0,212,0
2021-11-26,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-26,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-26,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-26,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-26,2236,"Halton",0,18,0,0,108,0
2021-11-26,2237,"Hamilton",0,25,0,0,138,0
2021-11-26,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-26,5183,"Huron Perth",0,13,0,0,29,0
2021-11-26,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-26,2242,"Lambton",0,9,0,0,12,0
2021-11-26,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-26,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-26,2246,"Niagara",0,29,0,0,258,0
2021-11-26,2247,"North Bay-Perry Sound",1,5,1,0,0,0
2021-11-26,2249,"Northwestern",0,3,0,0,0,0
2021-11-26,2251,"Ottawa",0,28,0,0,290,3
2021-11-26,2253,"Peel",0,28,0,0,340,4
2021-11-26,2255,"Peterborough",0,5,0,0,4,0
2021-11-26,2256,"Porcupine",0,6,0,0,16,0
2021-11-26,2257,"Renfrew",0,6,0,0,2,0
2021-11-26,2260,"Simcoe-Muskoka",0,22,0,1,111,0
2021-11-26,4913,"South West",0,13,0,1,31,0
2021-11-26,2261,"Sudbury",0,9,0,1,4,0
2021-11-26,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-26,2263,"Timiskaming",0,5,0,0,0,0
2021-11-26,3895,"Toronto",0,84,0,0,1400,3
2021-11-26,2265,"Waterloo",0,24,0,0,119,0
2021-11-26,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-26,2268,"Windsor-Essex",2,17,2,5,192,1
2021-11-26,2270,"York Region",0,28,0,0,243,0
2021-11-29,2226,"Algoma",0,3,0,0,1,0
2021-11-29,2227,"Brant",0,7,0,0,0,0
2021-11-29,2240,"Chatham-Kent",1,4,0,2,2,0
2021-11-29,2230,"Durham",0,20,0,0,212,0
2021-11-29,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-29,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-29,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-29,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-29,2236,"Halton",0,18,0,0,108,0
2021-11-29,2237,"Hamilton",0,25,0,0,138,0
2021-11-29,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-29,5183,"Huron Perth",0,13,0,0,29,0
2021-11-29,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-29,2242,"Lambton",0,9,0,0,12,0
2021-11-29,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-29,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-29,2246,"Niagara",0,29,0,0,258,0
2021-11-29,2247,"North Bay-Perry Sound",0,6,0,0,0,0
2021-11-29,2249,"Northwestern",0,3,0,0,0,0
2021-11-29,2251,"Ottawa",0,28,0,0,290,3
2021-11-29,2253,"Peel",0,28,0,0,340,4
2021-11-29,2255,"Peterborough",0,5,0,0,4,0
2021-11-29,2256,"Porcupine",0,6,0,0,16,0
2021-11-29,2257,"Renfrew",0,6,0,0,2,0
2021-11-29,2260,"Simcoe-Muskoka",0,22,0,1,111,0
2021-11-29,4913,"South West",0,13,0,1,31,0
2021-11-29,2261,"Sudbury",0,9,0,1,4,0
2021-11-29,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-29,2263,"Timiskaming",0,5,0,0,0,0
2021-11-29,3895,"Toronto",0,84,0,0,1400,3
2021-11-29,2265,"Waterloo",0,24,0,0,119,0
2021-11-29,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-29,2268,"Windsor-Essex",2,17,2,5,192,1
2021-11-29,2270,"York Region",0,28,0,0,243,0
2021-11-30,2226,"Algoma",0,3,0,0,1,0
2021-11-30,2227,"Brant",0,7,0,0,0,0
2021-11-30,2240,"Chatham-Kent",1,4,0,2,2,0
2021-11-30,2230,"Durham",0,20,0,0,212,0
2021-11-30,2258,"Eastern Ontario",0,18,0,0,54,0
2021-11-30,2233,"Grey-Bruce",0,9,0,0,0,0
2021-11-30,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-11-30,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-11-30,2236,"Halton",0,18,0,0,108,0
2021-11-30,2237,"Hamilton",0,25,0,0,138,0
2021-11-30,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-11-30,5183,"Huron Perth",0,13,0,0,29,0
2021-11-30,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-11-30,2242,"Lambton",0,9,0,0,12,0
2021-11-30,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-11-30,2244,"Middlesex-London",0,22,0,0,74,2
2021-11-30,2246,"Niagara",0,29,0,0,258,0
2021-11-30,2247,"North Bay-Perry Sound",0,6,0,0,0,0
2021-11-30,2249,"Northwestern",0,3,0,0,0,0
2021-11-30,2251,"Ottawa",1,27,0,4,290,3
2021-11-30,2253,"Peel",0,28,0,0,340,4
2021-11-30,2255,"Peterborough",0,5,0,0,4,0
2021-11-30,2256,"Porcupine",0,6,0,0,16,0
2021-11-30,2257,"Renfrew",0,6,0,0,2,0
2021-11-30,2260,"Simcoe-Muskoka",0,22,0,2,111,0
2021-11-30,4913,"South West",0,13,1,4,31,0
2021-11-30,2261,"Sudbury",0,9,1,1,4,0
2021-11-30,2262,"Thunder Bay",0,6,0,0,23,0
2021-11-30,2263,"Timiskaming",0,5,0,0,0,0
2021-11-30,3895,"Toronto",0,84,0,0,1400,3
2021-11-30,2265,"Waterloo",0,24,0,0,119,0
2021-11-30,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
2021-11-30,2268,"Windsor-Essex",2,17,2,5,192,1
2021-11-30,2270,"York Region",0,28,0,0,243,0
2021-12-01,2226,"Algoma",0,3,0,0,1,0
2021-12-01,2227,"Brant",0,7,0,0,0,0
2021-12-01,2240,"Chatham-Kent",1,4,0,2,2,0
2021-12-01,2230,"Durham",0,20,0,0,212,0
2021-12-01,2258,"Eastern Ontario",0,18,0,0,54,0
2021-12-01,2233,"Grey-Bruce",0,9,0,0,0,0
2021-12-01,2234,"Haldimand-Norfolk",0,10,0,0,23,0
2021-12-01,2235,"Haliburton-Kawartha PR",0,12,0,0,53,0
2021-12-01,2236,"Halton",0,18,0,0,108,0
2021-12-01,2237,"Hamilton",0,25,0,0,138,0
2021-12-01,2238,"Hastings Prince Edward",0,5,0,0,3,0
2021-12-01,5183,"Huron Perth",0,13,0,0,29,0
2021-12-01,2241,"Kingston Frontenac L & A",0,6,0,0,0,0
2021-12-01,2242,"Lambton",0,9,0,0,12,0
2021-12-01,2243,"Leeds, Grenville, Lanark",0,8,0,0,35,0
2021-12-01,2244,"Middlesex-London",0,22,0,0,74,2
2021-12-01,2246,"Niagara",0,29,0,0,258,0
2021-12-01,2247,"North Bay-Perry Sound",0,6,0,0,0,0
2021-12-01,2249,"Northwestern",0,3,0,0,0,0
2021-12-01,2251,"Ottawa",4,24,0,6,290,3
2021-12-01,2253,"Peel",0,28,0,0,340,4
2021-12-01,2255,"Peterborough",0,5,0,0,4,0
2021-12-01,2256,"Porcupine",0,6,0,0,16,0
2021-12-01,2257,"Renfrew",0,6,0,0,2,0
2021-12-01,2260,"Simcoe-Muskoka",0,22,0,2,111,0
2021-12-01,4913,"South West",0,13,1,4,31,0
2021-12-01,2261,"Sudbury",0,9,1,1,4,0
2021-12-01,2262,"Thunder Bay",0,6,0,0,23,0
2021-12-01,2263,"Timiskaming",0,5,0,0,0,0
2021-12-01,3895,"Toronto",0,84,0,0,1400,3
2021-12-01,2265,"Waterloo",0,24,0,0,119,0
2021-12-01,2266,"Wellington-Dufferin-Guelph",0,15,0,0,47,0
